key_id,match name,match date,team_name,family_name,given_name,shirt_number,player_team_name,minute_label,penalty
1242,Denmark v Uruguay,1986-06-08,Denmark ,Elkjær,Preben,10,Denmark,11',No
1243,Denmark v Uruguay,1986-06-08,Denmark ,Elkjær,Preben,10,Denmark,67',No
1244,Denmark v Uruguay,1986-06-08,Denmark ,Elkjær,Preben,10,Denmark,80',No
1245,Denmark v Uruguay,1986-06-08,Denmark ,Lerby,Søren,6,Denmark,41',No
1246,Denmark v Uruguay,1986-06-08,Denmark ,Laudrup,Michael,11,Denmark,52',No
1247,Denmark v Uruguay,1986-06-08,Denmark ,Olsen,Jesper,8,Denmark,88',No
1248,Denmark v Uruguay,1986-06-08,Uruguay ,Francescoli,Enzo,10,Uruguay,45',Yes
1249,Hungary v France,1986-06-09,France ,Stopyra,Yannick,19,France,29',No
1250,Hungary v France,1986-06-09,France ,Tigana,Jean,14,France,62',No
1251,Hungary v France,1986-06-09,France ,Rocheteau,Dominique,18,France,84',No
1252,Soviet Union v Canada,1986-06-09,Soviet Union ,Blokhin,Oleh,11,Soviet Union,58',No
1253,Soviet Union v Canada,1986-06-09,Soviet Union ,Zavarov,Aleksandr,9,Soviet Union,74',No
1254,Argentina v Bulgaria,1986-06-10,Argentina ,Valdano,Jorge,11,Argentina,4',No
1255,Argentina v Bulgaria,1986-06-10,Argentina ,Burruchaga,Jorge,7,Argentina,77',No
1256,South Korea v Italy,1986-06-10,South Korea ,Choi,Soon-ho,9,South Korea,62',No
1257,South Korea v Italy,1986-06-10,South Korea ,Huh,Jung-moo,17,South Korea,83',No
1258,South Korea v Italy,1986-06-10,Italy ,Altobelli,Alessandro,18,Italy,17',No
1259,South Korea v Italy,1986-06-10,Italy ,Altobelli,Alessandro,18,Italy,73',No
1260,South Korea v Italy,1986-06-10,Italy ,Cho,Kwang-rae,4,South Korea,82',No
1261,Iraq v Mexico,1986-06-11,Mexico ,Quirarte,Fernando,3,México,54',No
1262,Paraguay v Belgium,1986-06-11,Paraguay ,Cabañas,Roberto,9,Paraguay,50',No
1263,Paraguay v Belgium,1986-06-11,Paraguay ,Cabañas,Roberto,9,Paraguay,76',No
1264,Paraguay v Belgium,1986-06-11,Belgium ,Vercauteren,Franky,6,Belgium,30',No
1265,Paraguay v Belgium,1986-06-11,Belgium ,Veyt,Daniel,18,Belgium,59',No
1266,England v Poland,1986-06-11,England ,Lineker,Gary,10,England,9',No
1267,England v Poland,1986-06-11,England ,Lineker,Gary,10,England,14',No
1268,England v Poland,1986-06-11,England ,Lineker,Gary,10,England,34',No
1269,Portugal v Morocco,1986-06-11,Portugal ,Diamantino,not applicable,17,Portugal,80',No
1270,Portugal v Morocco,1986-06-11,Morocco ,Khairi,Abderrazak,17,Morocco,19',No
1271,Portugal v Morocco,1986-06-11,Morocco ,Khairi,Abderrazak,17,Morocco,26',No
1272,Portugal v Morocco,1986-06-11,Morocco ,Merry,Abdelkrim,9,Morocco,62',No
1273,Algeria v Spain,1986-06-12,Spain ,Calderé,Ramón,18,Spain,15',No
1274,Algeria v Spain,1986-06-12,Spain ,Calderé,Ramón,18,Spain,68',No
1275,Algeria v Spain,1986-06-12,Spain ,Eloy,not applicable,20,Spain,70',No
1276,Northern Ireland v Brazil,1986-06-12,Brazil ,Careca,not applicable,9,Brazil,15',No
1277,Northern Ireland v Brazil,1986-06-12,Brazil ,Careca,not applicable,9,Brazil,87',No
1278,Northern Ireland v Brazil,1986-06-12,Brazil ,Josimar,not applicable,13,Brazil,42',No
1279,Denmark v West Germany,1986-06-13,Denmark ,Olsen,Jesper,8,Denmark,43',Yes
1280,Denmark v West Germany,1986-06-13,Denmark ,Eriksen,John,19,Denmark,62',No
1281,Mexico v Bulgaria,1986-06-15,Mexico ,Negrete,Manuel,22,México,34',No
1282,Mexico v Bulgaria,1986-06-15,México ,Servín,Raúl,17,Mexico,61',No
1283,Soviet Union v Belgium,1986-06-15,Soviet Union ,Belanov,Ihor,19,Soviet Union,27',No
1284,Soviet Union v Belgium,1986-06-15,Soviet Union ,Belanov,Ihor,19,Soviet Union,70',No
1285,Soviet Union v Belgium,1986-06-15,Soviet Union ,Belanov,Ihor,19,Soviet Union,111',Yes
1286,Soviet Union v Belgium,1986-06-15,Belgium ,Scifo,Enzo,8,Belgium,56',No
1287,Soviet Union v Belgium,1986-06-15,Belgium ,Ceulemans,Jan,11,Belgium,77',No
1288,Soviet Union v Belgium,1986-06-15,Belgium ,Demol,Stéphane,21,Belgium,102',No
1289,Soviet Union v Belgium,1986-06-15,Belgium ,Claesen,Nico,16,Belgium,110',No
1290,Brazil v Poland,1986-06-16,Brazil ,Sócrates,not applicable,18,Brazil,30',Yes
1291,Brazil v Poland,1986-06-16,Brazil ,Josimar,not applicable,13,Brazil,55',No
1292,Brazil v Poland,1986-06-16,Brazil ,Edinho,not applicable,4,Brazil,79',No
1293,Brazil v Poland,1986-06-16,Brazil ,Careca,not applicable,9,Brazil,83',Yes
1294,Argentina v Uruguay,1986-06-16,Argentina ,Pasculli,Pedro,17,Argentina,42',No
1295,Italy v France,1986-06-17,France ,Platini,Michel,10,France,15',No
1296,Italy v France,1986-06-17,France ,Stopyra,Yannick,19,France,57',No
1297,Morocco v West Germany,1986-06-17,West Germany ,Matthäus,Lothar,8,West Germany,87',No
1298,England v Paraguay,1986-06-18,England ,Lineker,Gary,10,England,31',No
1299,England v Paraguay,1986-06-18,England ,Lineker,Gary,10,England,73',No
1300,England v Paraguay,1986-06-18,England ,Beardsley,Peter,20,England,56',No
1301,Denmark v Spain,1986-06-18,Denmark ,Olsen,Jesper,8,Denmark,33',Yes
1302,Denmark v Spain,1986-06-18,Spain ,Butragueño,Emilio,9,Spain,43',No
1303,Denmark v Spain,1986-06-18,Spain ,Butragueño,Emilio,9,Spain,56',No
1304,Denmark v Spain,1986-06-18,Spain ,Butragueño,Emilio,9,Spain,80',No
1305,Denmark v Spain,1986-06-18,Spain ,Butragueño,Emilio,9,Spain,88',Yes
1306,Denmark v Spain,1986-06-18,Spain ,Goikoetxea,Andoni,8,Spain,68',Yes
1307,Brazil v France,1986-06-21,Brazil ,Careca,not applicable,9,Brazil,17',No
1308,Brazil v France,1986-06-21,France ,Platini,Michel,10,France,40',No
1309,Argentina v England,1986-06-22,Argentina ,Maradona,Diego,10,Argentina,51',No
1310,Argentina v England,1986-06-22,Argentina ,Maradona,Diego,10,Argentina,55',No
1311,Argentina v England,1986-06-22,England ,Lineker,Gary,10,England,81',No
1312,Spain v Belgium,1986-06-22,Spain ,Señor,Juan Antonio,7,Spain,85',No
1313,Spain v Belgium,1986-06-22,Belgium ,Ceulemans,Jan,11,Belgium,35',No
1314,France v West Germany,1986-06-25,West Germany ,Brehme,Andreas,3,West Germany,9',No
1315,France v West Germany,1986-06-25,West Germany ,Völler,Rudi,9,West Germany,90',No
1316,Argentina v Belgium,1986-06-25,Argentina ,Maradona,Diego,10,Argentina,51',No
1317,Argentina v Belgium,1986-06-25,Argentina ,Maradona,Diego,10,Argentina,63',No
1318,Belgium v France,1986-06-28,Belgium ,Ceulemans,Jan,11,Belgium,11',No
1319,Belgium v France,1986-06-28,Belgium ,Claesen,Nico,16,Belgium,73',No
1320,Belgium v France,1986-06-28,France ,Ferreri,Jean-Marc,11,France,27',No
1321,Belgium v France,1986-06-28,France ,Papin,Jean-Pierre,17,France,43',No
1322,Belgium v France,1986-06-28,France ,Genghini,Bernard,13,France,104',No
1323,Belgium v France,1986-06-28,France ,Amoros,Manuel,2,France,111',Yes
1324,Argentina v West Germany,1986-06-29,Argentina ,Brown,José Luis,5,Argentina,23',No
1325,Argentina v West Germany,1986-06-29,Argentina ,Valdano,Jorge,11,Argentina,56',No
1326,Argentina v West Germany,1986-06-29,Argentina ,Burruchaga,Jorge,7,Argentina,84',No
1327,Argentina v West Germany,1986-06-29,West Germany ,Rummenigge,Karl-Heinz,11,West Germany,74',No
1328,Argentina v West Germany,1986-06-29,West Germany ,Völler,Rudi,9,West Germany,81',No
1329,Argentina v Cameroon,1990-06-08,Cameroon ,Omam-Biyik,François,7,Cameroon,67',No
1330,Soviet Union v Romania,1990-06-09,Romania ,Lăcătuș,Marius,7,Romania,41',No
1331,Soviet Union v Romania,1990-06-09,Romania ,Lăcătuș,Marius,7,Romania,55',Yes
1332,United Arab Emirates v Colombia,1990-06-09,Colombia ,Redín,Bernardo,11,Colombia,50',No
1333,United Arab Emirates v Colombia,1990-06-09,Colombia ,Valderrama,Carlos,10,Colombia,85',No
1334,Italy v Austria,1990-06-09,Italy ,Schillaci,Salvatore,19,Italy,78',No
1335,United States v Czechoslovakia,1990-06-10,United States of America ,Caligiuri,Paul,20,United States,60',No
1336,United States v Czechoslovakia,1990-06-10,Czechoslovakia ,Skuhravý,Tomáš,10,Czechoslovakia,26',No
1337,United States v Czechoslovakia,1990-06-10,Czechoslovakia ,Skuhravý,Tomáš,10,Czechoslovakia,78',No
1338,United States v Czechoslovakia,1990-06-10,Czechoslovakia ,Bílek,Michal,7,Czechoslovakia,40',Yes
1339,United States v Czechoslovakia,1990-06-10,Czechoslovakia ,Hašek,Ivan,4,Czechoslovakia,50',No
1340,United States v Czechoslovakia,1990-06-10,Czechoslovakia ,Luhový,Milan,18,Czechoslovakia,90'+3',No
1341,Brazil v Sweden,1990-06-10,Brazil ,Careca,not applicable,9,Brazil,40',No
1342,Brazil v Sweden,1990-06-10,Brazil ,Careca,not applicable,9,Brazil,63',No
1343,Brazil v Sweden,1990-06-10,Sweden ,Brolin,Tomas,17,Sweden,79',No
1344,West Germany v Yugoslavia,1990-06-10,West Germany ,Matthäus,Lothar,10,West Germany,28',No
1345,West Germany v Yugoslavia,1990-06-10,West Germany ,Matthäus,Lothar,10,West Germany,64',No
1346,West Germany v Yugoslavia,1990-06-10,West Germany ,Klinsmann,Jürgen,18,West Germany,39',No
1347,West Germany v Yugoslavia,1990-06-10,West Germany ,Völler,Rudi,9,West Germany,70',No
1348,West Germany v Yugoslavia,1990-06-10,Yugoslavia ,Jozić,Davor,6,Yugoslavia,55',No
1349,Costa Rica v Scotland,1990-06-11,Costa Rica ,Cayasso,Juan,14,Costa Rica,49',No
1350,England v Republic of Ireland,1990-06-11,England ,Lineker,Gary,10,England,9',No
1351,England v Republic of Ireland,1990-06-11,Republic of Ireland ,Sheedy,Kevin,11,Ireland,73',No
1352,Belgium v South Korea,1990-06-12,Belgium ,Degryse,Marc,9,Belgium,53',No
1353,Belgium v South Korea,1990-06-12,Belgium ,De Wolf,Michel,16,Belgium,64',No
1354,Netherlands v Egypt,1990-06-12,Netherlands ,Kieft,Wim,12,Netherlands,58',No
1355,Netherlands v Egypt,1990-06-12,Egypt ,Abdelghani,Magdi,8,Egypt,83',Yes
1356,Argentina v Soviet Union,1990-06-13,Argentina ,Troglio,Pedro,21,Argentina,27',No
1357,Argentina v Soviet Union,1990-06-13,Argentina ,Burruchaga,Jorge,7,Argentina,79',No
1358,Cameroon v Romania,1990-06-14,Cameroon ,Milla,Roger,9,Cameroon,76',No
1359,Cameroon v Romania,1990-06-14,Cameroon ,Milla,Roger,9,Cameroon,86',No
1360,Cameroon v Romania,1990-06-14,Romania ,Balint,Gabi,18,Romania,88',No
1361,Yugoslavia v Colombia,1990-06-14,Yugoslavia ,Jozić,Davor,6,Yugoslavia,75',No
1362,Italy v United States,1990-06-14,Italy ,Giannini,Giuseppe,13,Italy,11',No
1363,Austria v Czechoslovakia,1990-06-15,Czechoslovakia ,Bílek,Michal,7,Czechoslovakia,31',Yes
1364,West Germany v United Arab Emirates,1990-06-15,West Germany ,Völler,Rudi,9,West Germany,35',No
1365,West Germany v United Arab Emirates,1990-06-15,West Germany ,Völler,Rudi,9,West Germany,75',No
1366,West Germany v United Arab Emirates,1990-06-15,West Germany ,Klinsmann,Jürgen,18,West Germany,37',No
1367,West Germany v United Arab Emirates,1990-06-15,West Germany ,Matthäus,Lothar,10,West Germany,47',No
1368,West Germany v United Arab Emirates,1990-06-15,West Germany ,Bein,Uwe,15,West Germany,58',No
1369,West Germany v United Arab Emirates,1990-06-15,United Arab Emirates ,Ismaïl,Khalid,8,United Arab Emirates,46',No
1370,Brazil v Costa Rica,1990-06-16,Brazil ,Müller,not applicable,15,Brazil,33',No
1371,Sweden v Scotland,1990-06-16,Sweden ,Strömberg,Glenn,15,Sweden,86',No
1372,Sweden v Scotland,1990-06-16,Scotland ,McCall,Stuart,16,Scotland,11',No
1373,Sweden v Scotland,1990-06-16,Scotland ,Johnston,Mo,7,Scotland,81',Yes
1374,Belgium v Uruguay,1990-06-17,Belgium ,Clijsters,Leo,4,Belgium,15',No
1375,Belgium v Uruguay,1990-06-17,Belgium ,Scifo,Enzo,10,Belgium,24',No
1376,Belgium v Uruguay,1990-06-17,Belgium ,Ceulemans,Jan,11,Belgium,47',No
1377,Belgium v Uruguay,1990-06-17,Uruguay ,Bengoechea,Pablo,16,Uruguay,73',No
1378,South Korea v Spain,1990-06-17,South Korea ,Hwangbo,Kwan,9,South Korea,43',No
1379,South Korea v Spain,1990-06-17,Spain ,Míchel,not applicable,21,Spain,23',No
1380,South Korea v Spain,1990-06-17,Spain ,Míchel,not applicable,21,Spain,61',No
1381,South Korea v Spain,1990-06-17,Spain ,Míchel,not applicable,21,Spain,81',No
1382,Argentina v Romania,1990-06-18,Argentina ,Monzón,Pedro,15,Argentina,62',No
1383,Argentina v Romania,1990-06-18,Romania ,Balint,Gabi,18,Romania,68',No
1384,Cameroon v Soviet Union,1990-06-18,Soviet Union ,Protasov,Oleh,10,Soviet Union,20',No
1385,Cameroon v Soviet Union,1990-06-18,Soviet Union ,Zygmantovich,Andrei,17,Soviet Union,29',No
1386,Cameroon v Soviet Union,1990-06-18,Soviet Union ,Zavarov,Oleksandr,9,Soviet Union,52',No
1387,Cameroon v Soviet Union,1990-06-18,Soviet Union ,Dobrovolski,Igor,11,Soviet Union,63',No
1388,West Germany v Colombia,1990-06-19,West Germany ,Littbarski,Pierre,7,West Germany,88',No
1389,West Germany v Colombia,1990-06-19,Colombia ,Rincón,Freddy,19,Colombia,90'+3',No
1390,Yugoslavia v United Arab Emirates,1990-06-19,Yugoslavia ,Sušić,Safet,8,Yugoslavia,5',No
1391,Yugoslavia v United Arab Emirates,1990-06-19,Yugoslavia ,Pančev,Darko,9,Yugoslavia,9',No
1392,Yugoslavia v United Arab Emirates,1990-06-19,Yugoslavia ,Pančev,Darko,9,Yugoslavia,46',No
1393,Yugoslavia v United Arab Emirates,1990-06-19,Yugoslavia ,Prosinečki,Robert,15,Yugoslavia,90'+3',No
1394,Yugoslavia v United Arab Emirates,1990-06-19,United Arab Emirates ,Jumaa,Ali Thani,3,United Arab Emirates,22',No
1395,Austria v United States,1990-06-19,Austria ,Ogris,Andreas,13,Austria,49',No
1396,Austria v United States,1990-06-19,Austria ,Rodax,Gerhard,14,Austria,63',No
1397,Austria v United States,1990-06-19,United States ,Murray,Bruce,16,United States,83',No
1398,Italy v Czechoslovakia,1990-06-19,Italy ,Schillaci,Salvatore,19,Italy,9',No
1399,Italy v Czechoslovakia,1990-06-19,Italy ,Baggio,Roberto,15,Italy,78',No
1400,Brazil v Scotland,1990-06-20,Brazil ,Müller,not applicable,15,Brazil,81',No
1401,Sweden v Costa Rica,1990-06-20,Sweden ,Ekström,Johnny,18,Sweden,32',No
1402,Sweden v Costa Rica,1990-06-20,Costa Rica ,Flores,Róger,3,Costa Rica,75',No
1403,Sweden v Costa Rica,1990-06-20,Costa Rica ,Medford,Hernán,7,Costa Rica,87',No
1404,Belgium v Spain,1990-06-21,Belgium ,Vervoort,Patrick,22,Belgium,29',No
1405,Belgium v Spain,1990-06-21,Spain ,Míchel,not applicable,21,Spain,26',Yes
1406,Belgium v Spain,1990-06-21,Spain ,Górriz,Alberto,14,Spain,38',No
1407,South Korea v Uruguay,1990-06-21,Uruguay ,Fonseca,Daniel,19,Uruguay,90'+1',No
1408,England v Egypt,1990-06-21,England ,Wright,Mark,14,England,58',No
1409,Republic of Ireland v Netherlands,1990-06-21,Republic of Ireland ,Quinn,Niall,17,Republic of Ireland,71',No
1410,Republic of Ireland v Netherlands,1990-06-21,Netherlands ,Gullit,Ruud,10,Netherlands,11',No
1411,Cameroon v Colombia,1990-06-23,Cameroon ,Milla,Roger,9,Cameroon,106',No
1412,Cameroon v Colombia,1990-06-23,Cameroon ,Milla,Roger,9,Cameroon,108',No
1413,Cameroon v Colombia,1990-06-23,Colombia ,Redín,Bernardo,11,Colombia,115',No
1414,Czechoslovakia v Costa Rica,1990-06-23,Czechoslovakia ,Skuhravý,Tomáš,10,Czechoslovakia,12',No
1415,Czechoslovakia v Costa Rica,1990-06-23,Czechoslovakia ,Skuhravý,Tomáš,10,Czechoslovakia,63',No
1416,Czechoslovakia v Costa Rica,1990-06-23,Czechoslovakia ,Skuhravý,Tomáš,10,Czechoslovakia,82',No
1417,Czechoslovakia v Costa Rica,1990-06-23,Czechoslovakia ,Kubík,Luboš,9,Czechoslovakia,76',No
1418,Czechoslovakia v Costa Rica,1990-06-23,Costa Rica ,González Brenes,Rónald,4,Costa Rica,55',No
1419,Brazil v Argentina,1990-06-24,Argentina ,Caniggia,Claudio,8,Argentina,81',No
1420,West Germany v Netherlands,1990-06-24,West Germany ,Klinsmann,Jürgen,18,West Germany,51',No
1421,West Germany v Netherlands,1990-06-24,West Germany ,Brehme,Andreas,3,West Germany,85',No
1422,West Germany v Netherlands,1990-06-24,Netherlands ,Koeman,Ronald,4,Netherlands,89',Yes
1423,Italy v Uruguay,1990-06-25,Italy ,Schillaci,Salvatore,19,Italy,65',No
1424,Italy v Uruguay,1990-06-25,Italy ,Serena,Aldo,20,Italy,83',No
1425,Spain v Yugoslavia,1990-06-26,Spain ,Salinas,Julio,19,Spain,84',No
1426,Spain v Yugoslavia,1990-06-26,Yugoslavia ,Stojković,Dragan,10,Yugoslavia,78',No
1427,Spain v Yugoslavia,1990-06-26,Yugoslavia ,Stojković,Dragan,10,Yugoslavia,93',No
1428,England v Belgium,1990-06-26,England ,Platt,David,17,England,119',No
1429,Republic of Ireland v Italy,1990-06-30,Italy ,Schillaci,Salvatore,19,Italy,38',No
1430,Czechoslovakia v West Germany,1990-07-01,West Germany ,Matthäus,Lothar,10,West Germany,25',Yes
1431,Cameroon v England,1990-07-01,Cameroon ,Kundé,Emmanuel,6,Cameroon,61',Yes
1432,Cameroon v England,1990-07-01,Cameroon ,Ekéké,Eugène,11,Cameroon,65',No
1433,Cameroon v England,1990-07-01,England ,Platt,David,17,England,25',No
1434,Cameroon v England,1990-07-01,England ,Lineker,Gary,10,England,83',Yes
1435,Cameroon v England,1990-07-01,England ,Lineker,Gary,10,England,105',Yes
1436,Argentina v Italy,1990-07-03,Argentina ,Caniggia,Claudio,8,Argentina,67',No
1437,Argentina v Italy,1990-07-03,Italy ,Schillaci,Salvatore,19,Italy,17',No
1438,West Germany v England,1990-07-04,West Germany ,Brehme,Andreas,3,West Germany,60',No
1439,West Germany v England,1990-07-04,England ,Lineker,Gary,10,England,80',No
1440,Italy v England,1990-07-07,Italy ,Baggio,Roberto,15,Italy,71',No
1441,Italy v England,1990-07-07,Italy ,Schillaci,Salvatore,19,Italy,86',Yes
1442,Italy v England,1990-07-07,England ,Platt,David,17,England,81',No
1443,West Germany v Argentina,1990-07-08,West Germany ,Brehme,Andreas,3,West Germany,85',Yes
1444,Germany v Bolivia,1994-06-17,Germany ,Klinsmann,Jürgen,18,Germany,61',No
1445,Spain v South Korea,1994-06-17,Spain ,Salinas,Julio,19,Spain,51',No
1446,Spain v South Korea,1994-06-17,Spain ,Goikoetxea,Andoni,7,Spain,55',No
1447,Spain v South Korea,1994-06-17,South Korea ,Hong,Myung-bo,20,South Korea,85',No
1448,Spain v South Korea,1994-06-17,South Korea ,Seo,Jung-won,11,South Korea,90',No
1449,United States v Switzerland,1994-06-18,United States of America ,Wynalda,Eric,11,United States,44',No
1450,United States v Switzerland,1994-06-18,Switzerland ,Bregy,Georges,6,Switzerland,39',No
1451,Italy v Republic of Ireland,1994-06-18,Ireland ,Houghton,Ray,8,Republic of Ireland,11',No
1452,Colombia v Romania,1994-06-18,Colombia ,Valencia,Adolfo,11,Colombia,43',No
1453,Colombia v Romania,1994-06-18,Romania ,Răducioiu,Florin,9,Romania,15',No
1454,Colombia v Romania,1994-06-18,Romania ,Răducioiu,Florin,9,Romania,89',No
1455,Colombia v Romania,1994-06-18,Romania ,Hagi,Gheorghe,10,Romania,34',No
1456,Belgium v Morocco,1994-06-19,Belgium ,Degryse,Marc,9,Belgium,11',No
1457,Norway v Mexico,1994-06-19,Norway ,Rekdal,Kjetil,10,Norway,84',No
1458,Cameroon v Sweden,1994-06-19,Cameroon ,Embé,David,19,Cameroon,31',No
1459,Cameroon v Sweden,1994-06-19,Cameroon ,Omam-Biyik,François,7,Cameroon,47',No
1460,Cameroon v Sweden,1994-06-19,Sweden ,Ljung,Roger,5,Sweden,8',No
1461,Cameroon v Sweden,1994-06-19,Sweden ,Dahlin,Martin,10,Sweden,75',No
1462,Brazil v Russia,1994-06-20,Brazil ,Romário,not applicable,11,Brazil,26',No
1463,Brazil v Russia,1994-06-20,Brazil ,Raí,not applicable,10,Brazil,52',Yes
1464,Netherlands v Saudi Arabia,1994-06-20,Netherlands ,Jonk,Wim,8,Netherlands,50',No
1465,Netherlands v Saudi Arabia,1994-06-20,Netherlands ,Taument,Gaston,17,Netherlands,86',No
1466,Netherlands v Saudi Arabia,1994-06-20,Saudi Arabia ,Anwar,Fuad,6,Saudi Arabia,18',No
1467,Argentina v Greece,1994-06-21,Argentina ,Batistuta,Gabriel,9,Argentina,2',No
1468,Argentina v Greece,1994-06-21,Argentina ,Batistuta,Gabriel,9,Argentina,44',No
1469,Argentina v Greece,1994-06-21,Argentina ,Batistuta,Gabriel,9,Argentina,90',Yes
1470,Argentina v Greece,1994-06-21,Argentina ,Maradona,Diego,10,Argentina,60',No
1471,Germany v Spain,1994-06-21,Germany ,Klinsmann,Jürgen,18,Germany,48',No
1472,Germany v Spain,1994-06-21,Spain ,Goikoetxea,Andoni,7,Spain,14',No
1473,Nigeria v Bulgaria,1994-06-21,Nigeria ,Yekini,Rashidi,9,Nigeria,21',No
1474,Nigeria v Bulgaria,1994-06-21,Nigeria ,Amokachi,Daniel,14,Nigeria,43',No
1475,Nigeria v Bulgaria,1994-06-21,Nigeria ,Amunike,Emmanuel,11,Nigeria,55',No
1476,Romania v Switzerland,1994-06-22,Romania ,Hagi,Gheorghe,10,Romania,35',No
1477,Romania v Switzerland,1994-06-22,Switzerland ,Sutter,Alain,7,Switzerland,16',No
1478,Romania v Switzerland,1994-06-22,Switzerland ,Chapuisat,Stéphane,11,Switzerland,52',No
1479,Romania v Switzerland,1994-06-22,Switzerland ,Knup,Adrian,9,Switzerland,65',No
1480,Romania v Switzerland,1994-06-22,Switzerland ,Knup,Adrian,9,Switzerland,72',No
1481,United States v Colombia,1994-06-22,United States ,Stewart,Earnie,8,United States,52',No
1482,United States v Colombia,1994-06-22,Colombia ,Valencia,Adolfo,11,Colombia,90',No
1483,United States v Colombia,1994-06-22,United States of America ,Escobar,Andrés,2,Colombia,35',No
1484,Italy v Norway,1994-06-23,Italy ,Baggio,Dino,13,Italy,69',No
1485,Mexico v Republic of Ireland,1994-06-24,México ,García Postigo,Luis,10,Mexico,42',No
1486,Mexico v Republic of Ireland,1994-06-24,Mexico ,García Postigo,Luis,10,Mexico,65',No
1487,Mexico v Republic of Ireland,1994-06-24,Ireland ,Aldridge,John,9,Republic of Ireland,84',No
1488,Brazil v Cameroon,1994-06-24,Brazil ,Romário,not applicable,11,Brazil,39',No
1489,Brazil v Cameroon,1994-06-24,Brazil ,Santos,Márcio,15,Brazil,66',No
1490,Brazil v Cameroon,1994-06-24,Brazil ,Bebeto,not applicable,7,Brazil,73',No
1491,Sweden v Russia,1994-06-24,Sweden ,Brolin,Tomas,11,Sweden,39',Yes
1492,Sweden v Russia,1994-06-24,Sweden ,Dahlin,Martin,10,Sweden,60',No
1493,Sweden v Russia,1994-06-24,Sweden ,Dahlin,Martin,10,Sweden,82',No
1494,Sweden v Russia,1994-06-24,Russia ,Salenko,Oleg,9,Russia,4',Yes
1495,Belgium v Netherlands,1994-06-25,Belgium ,Albert,Philippe,4,Belgium,65',No
1496,Saudi Arabia v Morocco,1994-06-25,Saudi Arabia ,Al-Jaber,Sami,12,Saudi Arabia,7',Yes
1497,Saudi Arabia v Morocco,1994-06-25,Saudi Arabia ,Anwar,Fuad,6,Saudi Arabia,45',No
1498,Saudi Arabia v Morocco,1994-06-25,Morocco ,Chaouch,Mohammed,9,Morocco,26',No
1499,Argentina v Nigeria,1994-06-25,Argentina ,Caniggia,Claudio,7,Argentina,21',No
1500,Argentina v Nigeria,1994-06-25,Argentina ,Caniggia,Claudio,7,Argentina,28',No
1501,Argentina v Nigeria,1994-06-25,Nigeria ,Siasia,Samson,12,Nigeria,8',No
1502,Bulgaria v Greece,1994-06-26,Bulgaria ,Stoichkov,Hristo,8,Bulgaria,5',Yes
1503,Bulgaria v Greece,1994-06-26,Bulgaria ,Stoichkov,Hristo,8,Bulgaria,55',Yes
1504,Bulgaria v Greece,1994-06-26,Bulgaria ,Letchkov,Yordan,9,Bulgaria,65',No
1505,Bulgaria v Greece,1994-06-26,Bulgaria ,Borimirov,Daniel,11,Bulgaria,90',No
1506,Switzerland v Colombia,1994-06-26,Colombia ,Gaviria,Hermán,5,Colombia,44',No
1507,Switzerland v Colombia,1994-06-26,Colombia ,Lozano,John Harold,8,Colombia,90',No
1508,United States v Romania,1994-06-26,Romania ,Petrescu,Dan,2,Romania,18',No
1509,Bolivia v Spain,1994-06-27,Bolivia ,Sánchez,Erwin,21,Bolivia,67',No
1510,Bolivia v Spain,1994-06-27,Spain ,Guardiola,Josep,9,Spain,19',Yes
1511,Bolivia v Spain,1994-06-27,Spain ,Caminero,José Luis,15,Spain,66',No
1512,Bolivia v Spain,1994-06-27,Spain ,Caminero,José Luis,15,Spain,70',No
1513,Germany v South Korea,1994-06-27,Germany ,Klinsmann,Jürgen,18,Germany,12',No
1514,Germany v South Korea,1994-06-27,Germany ,Klinsmann,Jürgen,18,Germany,37',No
1515,Germany v South Korea,1994-06-27,Germany ,Riedle,Karl-Heinz,9,Germany,20',No
1516,Germany v South Korea,1994-06-27,South Korea ,Hwang,Sun-hong,18,South Korea,52',No
1517,Germany v South Korea,1994-06-27,South Korea ,Hong,Myung-bo,20,South Korea,63',No
1518,Italy v Mexico,1994-06-28,Italy ,Massaro,Daniele,19,Italy,48',No
1519,Italy v Mexico,1994-06-28,México ,Bernal,Marcelino,6,México,57',No
1520,Russia v Cameroon,1994-06-28,Russia ,Salenko,Oleg,9,Russia,15',No
1521,Russia v Cameroon,1994-06-28,Russia ,Salenko,Oleg,9,Russia,41',No
1522,Russia v Cameroon,1994-06-28,Russia ,Salenko,Oleg,9,Russia,44',Yes
1523,Russia v Cameroon,1994-06-28,Russia ,Salenko,Oleg,9,Russia,72',No
1524,Russia v Cameroon,1994-06-28,Russia ,Salenko,Oleg,9,Russia,75',No
1525,Russia v Cameroon,1994-06-28,Russia ,Radchenko,Dmitri,15,Russia,81',No
1526,Russia v Cameroon,1994-06-28,Cameroon ,Milla,Roger,9,Cameroon,46',No
1527,Brazil v Sweden,1994-06-28,Brazil ,Romário,not applicable,11,Brazil,47',No
1528,Brazil v Sweden,1994-06-28,Sweden ,Andersson,Kennet,19,Sweden,23',No
1529,Belgium v Saudi Arabia,1994-06-29,Saudi Arabia ,Al-Owairan,Saeed,10,Saudi Arabia,5',No
1530,Morocco v Netherlands,1994-06-29,Morocco ,Nader,Hassan,16,Morocco,47',No
